instance_id,sample_index,turns,actual_prefill_tokens,ideal_incremental_tokens,ideal_page64_prefill_tokens,page64_boundary_recompute_tokens,excess_over_ideal_page64_tokens,decode_tokens,cumulative_full_prompt_tokens
sphinx-doc__sphinx-8056,399,64,35980,29841,31500,1659,4480,21127,1067276
sphinx-doc__sphinx-8120,400,33,61842,29756,30738,982,31104,33070,432146
sphinx-doc__sphinx-8265,401,64,50282,24732,26794,2062,23488,15023,900074
sphinx-doc__sphinx-8269,402,16,9500,8729,9180,451,320,6216,83548
sphinx-doc__sphinx-8459,403,57,53297,44705,46385,1680,6912,11444,1191665
sphinx-doc__sphinx-8475,404,30,36990,24835,25854,1019,11136,6712,351358
sphinx-doc__sphinx-8548,405,35,20685,19594,20557,963,128,5963,403469
sphinx-doc__sphinx-8551,406,64,31655,28595,30695,2100,960,8291,1059047
sphinx-doc__sphinx-8593,407,64,48136,18877,21000,2123,27136,28619,627656
sphinx-doc__sphinx-8595,408,64,28427,19490,21387,1897,7040,10324,571339
sphinx-doc__sphinx-8621,409,58,33787,32376,33915,1539,-128,91936,847035
sphinx-doc__sphinx-8638,410,64,54564,36514,38436,1922,16128,18644,1205540
sphinx-doc__sphinx-8721,411,19,9117,7863,8477,614,640,1845,103133
sphinx-doc__sphinx-9229,412,64,44706,26537,28322,1785,16384,34883,926882
sphinx-doc__sphinx-9230,413,24,6924,6333,7052,719,-128,2112,95948
sphinx-doc__sphinx-9258,414,53,36906,26683,28458,1775,8448,14669,897386
sphinx-doc__sphinx-9281,415,27,13135,12513,13263,750,-128,3259,206991
sphinx-doc__sphinx-9320,416,11,8563,7920,8243,323,320,10056,59379
sphinx-doc__sphinx-9367,417,44,37014,27219,28502,1283,8512,3910,661270
sphinx-doc__sphinx-9461,418,64,32554,20107,21994,1887,10560,13594,687466
sphinx-doc__sphinx-9591,419,26,23534,15032,15854,822,7680,7536,214318
sphinx-doc__sphinx-9602,420,64,56868,38159,40164,2005,16704,20480,1332708
sphinx-doc__sphinx-9658,421,64,70140,29565,31740,2175,38400,21083,1067708
sphinx-doc__sphinx-9673,422,15,8806,8088,8486,398,320,15662,72550
sphinx-doc__sphinx-9698,423,34,19140,17734,18756,1022,384,5194,293572
sphinx-doc__sphinx-9711,424,32,19922,16326,17170,844,2752,6984,222482
sympy__sympy-11618,425,64,22538,20536,22474,1938,64,12319,635978
sympy__sympy-12096,426,35,20206,12004,12846,842,7360,6072,194094
sympy__sympy-12419,427,64,28191,24485,26207,1722,1984,18234,802911
sympy__sympy-12481,428,64,23176,20017,22024,2007,1152,9800,836424
sympy__sympy-12489,429,64,32449,30770,32577,1807,-128,18187,1132289
sympy__sympy-13031,430,35,13395,12376,13523,1147,-128,20638,208339
sympy__sympy-13091,431,61,30276,23945,26052,2107,4224,17284,651140
sympy__sympy-13372,432,36,14185,10334,11433,1099,2752,7021,201001
sympy__sympy-13480,433,11,3002,2745,3130,385,-128,2876,15034
sympy__sympy-13551,434,8,6191,5745,5999,254,192,12483,28399
sympy__sympy-13615,435,42,29897,14739,15945,1206,13952,46459,281161
sympy__sympy-13647,436,30,27468,20501,21452,951,6016,19697,323468
sympy__sympy-13757,437,64,24383,22714,24511,1797,-128,25939,711167
sympy__sympy-13798,438,53,15221,13792,15349,1557,-128,8999,337077
sympy__sympy-13852,439,32,19440,13009,14064,1055,5376,8378,291376
sympy__sympy-13877,440,64,97983,52766,54975,2209,43008,21742,1807231
sympy__sympy-13878,441,15,11726,7662,8142,480,3584,2159,58894
sympy__sympy-13974,442,63,45186,30329,32258,1929,12928,41103,1032450
sympy__sympy-14248,443,64,43890,25768,27826,2058,16064,13203,808690
sympy__sympy-14531,444,64,25827,23452,25635,2183,192,12282,676131
sympy__sympy-14711,445,34,24400,11951,13136,1185,11264,18998,216848
sympy__sympy-14976,446,34,17575,16718,17703,985,-128,7146,354855
sympy__sympy-15017,447,64,27641,11777,13625,1848,14016,10641,399609
sympy__sympy-15345,448,64,16679,12917,14951,2034,1728,19027,441767
sympy__sympy-15349,449,8,3655,3348,3527,179,128,3586,18567
sympy__sympy-15599,450,20,8993,8547,9121,574,-128,3376,113441
sympy__sympy-15809,451,47,23305,21577,23241,1664,64,8584,522505
sympy__sympy-15875,452,64,22215,17396,19399,2003,2816,18805,494727
sympy__sympy-15976,453,46,29877,24447,25909,1462,3968,30535,611893
sympy__sympy-16450,454,64,27282,18103,19794,1691,7488,17732,634642
sympy__sympy-16597,455,64,25738,15991,18058,2067,7680,22232,593802
sympy__sympy-16766,456,38,19427,13424,14691,1267,4736,4899,301923
sympy__sympy-16792,457,64,60148,34905,36596,1691,23552,14797,1470580
sympy__sympy-16886,458,22,7899,7206,7771,565,128,2548,98075
sympy__sympy-17139,459,49,54264,22017,23480,1463,30784,10365,500792
sympy__sympy-17318,460,44,19052,17796,19180,1384,-128,3627,442284
sympy__sympy-17630,461,64,42490,27126,29114,1988,13376,25023,1007546
sympy__sympy-17655,462,64,20603,17751,19707,1956,896,14543,655867
sympy__sympy-18189,463,36,17469,16095,17149,1054,320,8745,290237
sympy__sympy-18199,464,37,14427,13472,14363,891,64,14635,276507
sympy__sympy-18211,465,32,11505,8862,9841,979,1664,5827,150001
sympy__sympy-18698,466,24,31064,13636,14424,788,16640,15642,223896
sympy__sympy-18763,467,34,16827,9922,11003,1081,5824,7138,180987
sympy__sympy-19040,468,46,53236,19755,21364,1609,31872,10899,491316
sympy__sympy-19346,469,64,28481,15673,17729,2056,10752,20458,634177
sympy__sympy-19495,470,56,30676,21237,23124,1887,7552,24273,599444
sympy__sympy-19637,471,27,11634,8831,9650,819,1984,6663,152050
sympy__sympy-19783,472,64,56676,21498,23524,2026,33152,16634,830820
sympy__sympy-19954,473,47,33671,19734,21191,1457,12480,20975,427143
sympy__sympy-20154,474,62,27555,23259,25315,2056,2240,11935,660067
sympy__sympy-20428,475,60,32793,17167,19161,1994,13632,19770,629401
sympy__sympy-20438,476,64,30917,24114,25989,1875,4928,24765,896453
sympy__sympy-20590,477,11,5545,5057,5353,296,192,9688,39913
sympy__sympy-20801,478,55,26814,15256,16894,1638,9920,25094,463678
sympy__sympy-20916,479,64,22929,17633,19793,2160,3136,19337,631633
sympy__sympy-21379,480,64,38602,25915,27914,1999,10688,25777,797066
sympy__sympy-21596,481,46,22593,21528,22721,1193,-128,36169,551233
sympy__sympy-21612,482,32,18233,14885,15801,916,2432,18977,218361
sympy__sympy-21847,483,51,34950,32864,34630,1766,320,22184,888134
sympy__sympy-21930,484,64,20085,12842,14645,1803,5440,21894,444341
sympy__sympy-22080,485,64,57096,24838,26952,2114,30144,24999,917128
sympy__sympy-22456,486,64,26299,17212,19451,2239,6848,17628,606523
sympy__sympy-22714,487,51,19922,15864,17298,1434,2624,10544,414610
sympy__sympy-22914,488,44,32130,17774,19074,1300,13056,7109,503554
sympy__sympy-23262,489,56,24834,16850,18626,1776,6208,13796,457538
sympy__sympy-23413,490,13,9236,9037,9364,327,-128,16994,74004
sympy__sympy-23534,491,64,42134,20299,22358,2059,19776,27680,589078
sympy__sympy-23824,492,29,20698,13027,13850,823,6848,11416,214234
sympy__sympy-23950,493,34,11054,5697,6766,1069,4288,16620,107886
sympy__sympy-24066,494,32,13668,12641,13540,899,128,15537,255588
sympy__sympy-24213,495,36,21352,13831,15016,1185,6336,8662,280168
sympy__sympy-24443,496,51,33146,19062,20666,1604,12480,28693,509434
sympy__sympy-24539,497,33,10236,9306,10364,1058,-128,6895,148348
sympy__sympy-24562,498,16,4224,3909,4352,443,-128,7168,36160
sympy__sympy-24661,499,64,18756,15764,17604,1840,1152,14792,422212
